schedule_id,departure_station,arrival_station,train_operator,connection_id,departure_time,arrival_time,service_days_bitmap,legs
233,Station H,Station I,CityLink,conn_233,02:47 PM,07:47 PM,4,
234,Station H,Station J,TrainCo,conn_234,10:21 AM,02:54 PM,16,
235,Station B,Station A,TrainCo,conn_235,06:40 AM,01:27 PM,1,
236,Station C,Station J,CityLink,conn_236,07:39 AM,01:28 PM,1,
237,Station A,Station F,CityLink,conn_237,11:17 AM,03:17 PM,8,
238,Station C,Station J,FastTrack,conn_238,09:23 PM,12:23 AM,8,
239,Station F,Station D,FastTrack,conn_239,07:36 AM,01:25 PM,1,
240,Station I,Station F,SuperRail,conn_240,02:32 PM,09:12 PM,64,
241,Station C,Station G,FastTrack,conn_241,05:11 AM,11:50 AM,4,
242,Station I,Station F,ExpressLine,conn_242,01:58 AM,05:41 AM,2,
243,Station I,Station A,CityLink,conn_243,10:47 AM,05:36 PM,32,
244,Station E,Station G,CityLink,conn_244,10:32 AM,03:23 PM,8,
245,Station A,Station D,SuperRail,conn_245,06:39 PM,10:03 PM,16,
246,Station F,Station J,TrainCo,conn_246,04:43 AM,11:41 AM,4,
247,Station H,Station G,TrainCo,conn_247,06:30 AM,08:36 AM,2,
248,Station H,Station C,ExpressLine,conn_248,01:08 AM,04:49 AM,1,
249,Station E,Station J,FastTrack,conn_249,04:02 PM,10:58 PM,32,
250,Station A,Station H,FastTrack,conn_250,06:20 PM,10:02 PM,4,
251,Station F,Station B,CityLink,conn_251,06:12 AM,08:13 AM,32,
252,Station D,Station B,CityLink,conn_252,02:45 AM,08:58 AM,4,
253,Station D,Station C,FastTrack,conn_253,08:39 PM,12:34 AM,4,
254,Station J,Station G,ExpressLine,conn_254,11:15 PM,03:43 AM,32,
255,Station E,Station H,FastTrack,conn_255,02:19 AM,04:41 AM,16,
256,Station E,Station H,CityLink,conn_256,08:09 AM,10:44 AM,4,
257,Station E,Station G,TrainCo,conn_257,10:28 AM,02:05 PM,16,
258,Station F,Station G,TrainCo,conn_258,01:32 AM,04:12 AM,16,
259,Station I,Station H,TrainCo,conn_259,01:13 AM,05:29 AM,2,
260,Station G,Station B,CityLink,conn_260,08:04 PM,12:48 AM,8,
261,Station H,Station B,CityLink,conn_261,07:37 PM,12:15 AM,1,
262,Station E,Station F,FastTrack,conn_262,09:32 AM,02:01 PM,2,
263,Station G,Station D,TrainCo,conn_263,06:26 PM,12:09 AM,2,
264,Station J,Station A,SuperRail,conn_264,04:45 AM,07:59 AM,1,
265,Station I,Station C,CityLink,conn_265,07:52 AM,09:54 AM,64,
266,Station F,Station J,CityLink,conn_266,05:41 AM,07:48 AM,64,
267,Station H,Station A,ExpressLine,conn_267,07:40 AM,09:40 AM,32,
268,Station H,Station J,FastTrack,conn_268,06:28 AM,09:46 AM,8,
269,Station C,Station B,CityLink,conn_269,10:04 AM,01:17 PM,16,
270,Station C,Station D,TrainCo,conn_270,11:19 PM,03:10 AM,2,
271,Station F,Station B,CityLink,conn_271,06:05 AM,08:40 AM,16,
272,Station I,Station H,ExpressLine,conn_272,12:53 AM,06:15 AM,2,
273,Station D,Station C,CityLink,conn_273,11:07 AM,02:53 PM,32,
274,Station A,Station F,ExpressLine,conn_274,02:24 AM,07:25 AM,4,
275,Station E,Station A,CityLink,conn_275,07:45 AM,01:00 PM,8,
276,Station B,Station D,SuperRail,conn_276,12:02 PM,06:28 PM,4,
277,Station I,Station D,SuperRail,conn_277,12:54 PM,04:33 PM,32,
278,Station D,Station A,TrainCo,conn_278,04:28 AM,07:43 AM,4,
279,Station E,Station H,FastTrack,conn_279,02:57 PM,06:37 PM,16,
280,Station J,Station G,TrainCo,conn_280,11:50 AM,04:12 PM,32,
281,Station D,Station C,CityLink,conn_281,04:38 PM,08:21 PM,32,
282,Station E,Station G,SuperRail,conn_282,06:04 AM,12:22 PM,4,
283,Station J,Station E,CityLink,conn_283,07:17 PM,12:06 AM,64,
284,Station G,Station C,CityLink,conn_284,01:03 AM,03:23 AM,32,
285,Station D,Station G,CityLink,conn_285,04:54 AM,07:57 AM,2,
286,Station C,Station I,FastTrack,conn_286,01:41 AM,08:36 AM,2,
287,Station A,Station B,FastTrack,conn_287,10:04 AM,04:13 PM,8,
288,Station D,Station A,ExpressLine,conn_288,05:08 AM,08:32 AM,2,
289,Station C,Station F,CityLink,conn_289,02:59 PM,08:11 PM,64,
290,Station G,Station F,SuperRail,conn_290,10:13 PM,02:28 AM,64,
291,Station A,Station J,SuperRail,conn_291,11:02 PM,03:15 AM,32,
292,Station H,Station F,CityLink,conn_292,01:54 PM,06:10 PM,64,
293,Station I,Station G,ExpressLine,conn_293,12:25 PM,06:40 PM,2,
294,Station I,Station C,CityLink,conn_294,05:10 PM,10:50 PM,32,
295,Station J,Station B,CityLink,conn_295,06:56 AM,09:38 AM,16,
296,Station B,Station D,FastTrack,conn_296,09:25 AM,12:14 PM,2,
297,Station I,Station D,SuperRail,conn_297,12:02 PM,03:59 PM,1,
298,Station A,Station B,TrainCo,conn_298,08:20 PM,02:01 AM,1,
299,Station D,Station I,FastTrack,conn_299,10:18 AM,01:50 PM,1,
300,Station H,Station D,CityLink,conn_300,03:49 PM,09:32 PM,4,
301,Station D,Station J,ExpressLine,conn_301,12:13 AM,02:33 AM,8,
302,Station G,Station D,FastTrack,conn_302,08:36 PM,10:51 PM,8,
303,Station H,Station F,FastTrack,conn_303,06:59 PM,11:40 PM,4,
304,Station G,Station E,CityLink,conn_304,01:11 AM,05:33 AM,2,
305,Station F,Station I,TrainCo,conn_305,10:49 PM,02:02 AM,4,
306,Station G,Station D,FastTrack,conn_306,08:24 AM,10:27 AM,32,
307,Station J,Station G,ExpressLine,conn_307,07:30 AM,11:03 AM,32,
308,Station A,Station J,ExpressLine,conn_308,04:11 AM,10:35 AM,16,
309,Station E,Station C,ExpressLine,conn_309,11:20 AM,04:13 PM,4,
310,Station F,Station G,FastTrack,conn_310,11:47 AM,04:00 PM,2,
311,Station F,Station G,TrainCo,conn_311,07:57 AM,01:39 PM,8,
312,Station I,Station B,TrainCo,conn_312,05:47 AM,12:11 PM,8,
313,Station I,Station E,ExpressLine,conn_313,05:10 PM,07:42 PM,8,
314,Station I,Station H,CityLink,conn_314,07:21 AM,01:14 PM,16,
315,Station B,Station H,FastTrack,conn_315,07:26 PM,12:06 AM,16,
316,Station J,Station A,SuperRail,conn_316,10:10 PM,02:26 AM,1,
317,Station D,Station F,TrainCo,conn_317,01:43 AM,04:25 AM,8,
318,Station A,Station I,CityLink,conn_318,02:13 PM,05:52 PM,4,
319,Station G,Station D,SuperRail,conn_319,05:02 AM,09:17 AM,2,
320,Station E,Station G,FastTrack,conn_320,12:02 PM,06:59 PM,8,
321,Station C,Station F,TrainCo,conn_321,06:14 PM,09:43 PM,8,
322,Station B,Station E,FastTrack,conn_322,07:51 AM,02:36 PM,16,
323,Station B,Station J,CityLink,conn_323,04:38 PM,11:16 PM,4,
324,Station H,Station A,SuperRail,conn_324,03:46 PM,06:28 PM,32,
325,Station H,Station C,CityLink,conn_325,11:14 PM,04:27 AM,1,
326,Station A,Station F,SuperRail,conn_326,12:29 PM,06:12 PM,1,
327,Station J,Station G,CityLink,conn_327,12:39 AM,05:04 AM,16,
328,Station G,Station B,SuperRail,conn_328,08:00 PM,12:19 AM,8,
329,Station E,Station J,SuperRail,conn_329,07:09 AM,09:35 AM,8,
330,Station I,Station H,TrainCo,conn_330,01:34 PM,03:45 PM,64,
331,Station E,Station H,SuperRail,conn_331,12:08 AM,02:11 AM,32,
332,Station G,Station A,TrainCo,conn_332,06:21 AM,09:39 AM,16,
333,Station J,Station D,FastTrack,conn_333,06:42 AM,11:38 AM,16,
334,Station J,Station D,TrainCo,conn_334,02:05 PM,06:53 PM,32,
335,Station C,Station B,TrainCo,conn_335,08:46 AM,02:04 PM,16,
336,Station F,Station B,ExpressLine,conn_336,10:01 PM,02:04 AM,8,
337,Station A,Station B,SuperRail,conn_337,02:34 AM,09:11 AM,4,
338,Station A,Station D,FastTrack,conn_338,06:03 AM,11:25 AM,4,
339,Station I,Station J,TrainCo,conn_339,09:54 PM,12:25 AM,4,
340,Station A,Station I,SuperRail,conn_340,06:26 AM,10:13 AM,16,
341,Station E,Station I,ExpressLine,conn_341,08:50 AM,01:37 PM,4,
342,Station I,Station D,TrainCo,conn_342,02:32 PM,07:03 PM,32,
343,Station G,Station A,ExpressLine,conn_343,06:00 AM,10:15 AM,8,
344,Station D,Station H,CityLink,conn_344,06:38 PM,12:54 AM,64,
345,Station C,Station D,CityLink,conn_345,07:23 PM,02:07 AM,2,
346,Station A,Station F,FastTrack,conn_346,03:27 AM,06:35 AM,4,
347,Station I,Station J,CityLink,conn_347,07:17 PM,02:07 AM,32,
348,Station H,Station I,TrainCo,conn_348,03:30 AM,07:29 AM,1,
349,Station C,Station A,CityLink,conn_349,10:22 AM,05:15 PM,2,
350,Station G,Station A,FastTrack,conn_350,01:59 AM,04:26 AM,8,
351,Station J,Station H,TrainCo,conn_351,09:04 AM,11:11 AM,16,
352,Station J,Station G,TrainCo,conn_352,01:07 AM,04:05 AM,8,
353,Station B,Station A,SuperRail,conn_353,10:21 AM,03:49 PM,8,
354,Station E,Station B,TrainCo,conn_354,03:38 PM,07:39 PM,8,
355,Station A,Station G,ExpressLine,conn_355,10:32 PM,04:31 AM,1,
356,Station F,Station D,SuperRail,conn_356,11:46 AM,04:45 PM,16,
357,Station C,Station B,SuperRail,conn_357,01:21 AM,05:13 AM,64,
358,Station F,Station E,FastTrack,conn_358,08:18 PM,01:10 AM,64,
359,Station A,Station E,TrainCo,conn_359,03:12 PM,06:10 PM,8,
360,Station J,Station F,ExpressLine,conn_360,01:41 PM,04:26 PM,1,
361,Station H,Station I,ExpressLine,conn_361,01:36 AM,06:35 AM,2,
362,Station D,Station B,ExpressLine,conn_362,10:05 PM,04:12 AM,2,
363,Station G,Station J,SuperRail,conn_363,08:27 AM,11:22 AM,1,
364,Station G,Station B,ExpressLine,conn_364,02:21 AM,09:05 AM,2,
365,Station C,Station F,SuperRail,conn_365,08:32 PM,02:02 AM,64,
366,Station G,Station A,CityLink,conn_366,12:27 PM,07:22 PM,8,
367,Station C,Station D,FastTrack,conn_367,10:25 PM,12:37 AM,64,
368,Station F,Station E,FastTrack,conn_368,03:59 AM,09:53 AM,4,
369,Station C,Station A,SuperRail,conn_369,07:03 AM,10:08 AM,64,
370,Station C,Station D,TrainCo,conn_370,11:37 PM,03:51 AM,1,
371,Station C,Station E,ExpressLine,conn_371,03:24 AM,09:50 AM,2,
372,Station B,Station G,ExpressLine,conn_372,10:31 PM,12:49 AM,64,
373,Station D,Station F,TrainCo,conn_373,02:36 PM,09:16 PM,16,
374,Station A,Station J,SuperRail,conn_374,04:15 AM,09:44 AM,16,
375,Station C,Station D,TrainCo,conn_375,11:50 PM,04:15 AM,16,
376,Station F,Station D,FastTrack,conn_376,09:31 AM,03:09 PM,32,
377,Station G,Station F,CityLink,conn_377,04:39 AM,11:12 AM,16,
378,Station E,Station C,CityLink,conn_378,02:52 PM,07:31 PM,2,
379,Station J,Station C,CityLink,conn_379,01:09 PM,06:15 PM,1,
380,Station C,Station D,TrainCo,conn_380,02:16 PM,07:28 PM,16,
381,Station A,Station J,CityLink,conn_381,08:22 PM,10:50 PM,1,
382,Station J,Station E,TrainCo,conn_382,04:29 AM,09:15 AM,2,
383,Station A,Station I,FastTrack,conn_383,01:31 PM,07:02 PM,32,
384,Station F,Station B,ExpressLine,conn_384,11:07 AM,04:43 PM,32,
385,Station C,Station A,CityLink,conn_385,06:21 PM,10:19 PM,64,
386,Station E,Station A,TrainCo,conn_386,04:40 PM,07:30 PM,1,
387,Station B,Station C,ExpressLine,conn_387,09:54 AM,01:06 PM,32,
388,Station C,Station F,TrainCo,conn_388,01:52 PM,03:54 PM,16,
389,Station G,Station J,SuperRail,conn_389,07:49 PM,10:18 PM,4,
390,Station J,Station B,CityLink,conn_390,01:29 PM,05:31 PM,64,
391,Station C,Station F,FastTrack,conn_391,01:04 AM,05:41 AM,32,
392,Station E,Station J,CityLink,conn_392,02:46 PM,04:49 PM,32,
393,Station B,Station E,TrainCo,conn_393,08:36 AM,11:23 AM,32,
394,Station J,Station F,TrainCo,conn_394,09:07 AM,01:15 PM,16,
395,Station D,Station I,SuperRail,conn_395,12:37 PM,04:02 PM,32,
396,Station G,Station I,ExpressLine,conn_396,08:22 AM,01:41 PM,2,
397,Station E,Station J,FastTrack,conn_397,02:58 PM,05:12 PM,16,
398,Station A,Station D,TrainCo,conn_398,07:38 AM,09:38 AM,2,
399,Station G,Station F,FastTrack,conn_399,07:41 AM,12:43 PM,64,
400,Station F,Station I,FastTrack,conn_400,06:49 AM,10:40 AM,16,
401,Station H,Station C,SuperRail,conn_401,04:27 AM,10:42 AM,1,
402,Station H,Station F,TrainCo,conn_402,03:56 PM,08:01 PM,2,
403,Station H,Station D,FastTrack,conn_403,04:45 PM,07:47 PM,32,
404,Station G,Station A,TrainCo,conn_404,04:37 PM,09:07 PM,16,
405,Station F,Station I,ExpressLine,conn_405,04:20 PM,08:24 PM,1,
406,Station D,Station J,ExpressLine,conn_406,07:13 PM,01:31 AM,32,
407,Station G,Station E,FastTrack,conn_407,01:52 PM,07:05 PM,4,
408,Station A,Station D,TrainCo,conn_408,02:19 PM,07:56 PM,1,
409,Station E,Station C,ExpressLine,conn_409,12:42 PM,03:14 PM,8,
410,Station A,Station I,CityLink,conn_410,09:18 PM,02:06 AM,64,
411,Station F,Station H,CityLink,conn_411,01:36 PM,07:19 PM,2,
412,Station I,Station J,FastTrack,conn_412,01:30 PM,07:25 PM,64,
413,Station G,Station A,FastTrack,conn_413,06:14 AM,11:03 AM,64,
414,Station B,Station E,TrainCo,conn_414,02:54 AM,07:56 AM,8,
415,Station J,Station H,ExpressLine,conn_415,05:15 PM,10:49 PM,16,
416,Station F,Station H,SuperRail,conn_416,01:21 AM,07:49 AM,8,
417,Station F,Station H,CityLink,conn_417,06:33 PM,01:23 AM,16,
418,Station C,Station E,ExpressLine,conn_418,02:01 AM,07:03 AM,2,
419,Station J,Station D,TrainCo,conn_419,06:28 PM,11:30 PM,8,
420,Station G,Station H,ExpressLine,conn_420,03:18 AM,09:23 AM,16,
421,Station J,Station A,CityLink,conn_421,08:49 PM,12:08 AM,4,
422,Station F,Station C,ExpressLine,conn_422,11:07 AM,02:05 PM,16,
423,Station J,Station B,TrainCo,conn_423,06:38 AM,11:09 AM,2,
424,Station F,Station G,FastTrack,conn_424,09:54 AM,04:20 PM,64,
425,Station B,Station C,SuperRail,conn_425,08:58 PM,11:06 PM,32,
426,Station C,Station H,SuperRail,conn_426,06:48 AM,09:57 AM,1,
427,Station E,Station I,TrainCo,conn_427,08:04 AM,01:30 PM,4,
428,Station E,Station A,TrainCo,conn_428,06:23 PM,09:38 PM,4,
429,Station F,Station A,TrainCo,conn_429,12:07 PM,07:05 PM,64,
430,Station C,Station H,ExpressLine,conn_430,10:26 PM,05:09 AM,8,
431,Station J,Station G,SuperRail,conn_431,06:10 PM,10:09 PM,16,
432,Station F,Station I,CityLink,conn_432,06:03 PM,11:31 PM,16,
433,Station J,Station G,ExpressLine,conn_433,10:37 PM,01:26 AM,2,
434,Station A,Station G,FastTrack,conn_434,05:13 AM,08:06 AM,64,
435,Station A,Station C,FastTrack,conn_435,11:55 PM,04:59 AM,8,
436,Station C,Station G,FastTrack,conn_436,05:15 PM,08:55 PM,2,
437,Station B,Station F,SuperRail,conn_437,06:25 PM,09:40 PM,64,
438,Station H,Station C,ExpressLine,conn_438,10:45 AM,03:03 PM,64,
439,Station H,Station D,FastTrack,conn_439,06:19 PM,09:25 PM,1,
440,Station B,Station D,FastTrack,conn_440,09:53 PM,04:52 AM,32,
441,Station B,Station J,TrainCo,conn_441,06:59 AM,11:54 AM,1,
442,Station G,Station H,SuperRail,conn_442,06:52 AM,10:49 AM,64,
443,Station A,Station D,SuperRail,conn_443,11:48 PM,04:01 AM,4,
444,Station G,Station A,ExpressLine,conn_444,03:43 AM,08:56 AM,16,
445,Station D,Station I,FastTrack,conn_445,05:23 AM,08:13 AM,16,
446,Station H,Station B,FastTrack,conn_446,03:25 PM,10:03 PM,8,
447,Station F,Station E,ExpressLine,conn_447,02:07 PM,07:46 PM,64,
448,Station E,Station G,FastTrack,conn_448,12:22 PM,04:34 PM,16,
449,Station J,Station D,CityLink,conn_449,04:40 AM,07:00 AM,32,
450,Station G,Station D,TrainCo,conn_450,06:45 AM,09:19 AM,64,
451,Station J,Station H,FastTrack,conn_451,01:37 PM,08:07 PM,32,
452,Station F,Station J,CityLink,conn_452,10:11 AM,04:20 PM,8,
453,Station C,Station G,SuperRail,conn_453,05:38 AM,08:01 AM,2,
454,Station F,Station H,FastTrack,conn_454,11:31 AM,06:24 PM,2,
455,Station F,Station E,FastTrack,conn_455,01:53 PM,05:55 PM,1,
456,Station C,Station E,ExpressLine,conn_456,06:05 AM,12:15 PM,4,
457,Station J,Station H,SuperRail,conn_457,11:19 PM,02:58 AM,16,
458,Station A,Station J,SuperRail,conn_458,02:12 AM,04:24 AM,16,
459,Station A,Station G,TrainCo,conn_459,05:48 AM,10:06 AM,2,
460,Station I,Station F,TrainCo,conn_460,06:10 PM,08:41 PM,8,
461,Station F,Station I,SuperRail,conn_461,02:17 AM,05:44 AM,1,
462,Station D,Station A,ExpressLine,conn_462,03:17 AM,08:12 AM,16,
463,Station I,Station B,FastTrack,conn_463,08:09 PM,10:35 PM,64,
464,Station C,Station J,CityLink,conn_464,09:37 PM,04:18 AM,64,
465,Station E,Station C,CityLink,conn_465,10:21 AM,05:06 PM,2,
466,Station J,Station D,SuperRail,conn_466,01:02 PM,04:56 PM,32,
467,Station D,Station G,CityLink,conn_467,12:24 PM,02:52 PM,16,
468,Station H,Station F,ExpressLine,conn_468,03:51 AM,10:18 AM,16,
469,Station F,Station A,FastTrack,conn_469,03:36 PM,06:46 PM,16,
470,Station A,Station C,CityLink,conn_470,11:57 PM,05:33 AM,2,
471,Station A,Station B,ExpressLine,conn_471,11:54 AM,02:37 PM,32,
472,Station G,Station J,CityLink,conn_472,12:34 PM,05:30 PM,16,
473,Station G,Station H,CityLink,conn_473,07:52 PM,12:17 AM,32,
474,Station D,Station B,TrainCo,conn_474,11:59 AM,03:22 PM,32,
475,Station A,Station I,FastTrack,conn_475,02:06 AM,04:08 AM,64,
476,Station H,Station F,CityLink,conn_476,10:51 AM,03:52 PM,4,
477,Station J,Station G,SuperRail,conn_477,11:24 PM,01:42 AM,4,
478,Station H,Station F,SuperRail,conn_478,12:06 PM,06:42 PM,4,
479,Station B,Station E,FastTrack,conn_479,05:09 PM,10:43 PM,2,
480,Station E,Station A,ExpressLine,conn_480,05:36 PM,10:41 PM,4,
481,Station G,Station F,FastTrack,conn_481,12:41 AM,03:19 AM,16,
482,Station I,Station D,ExpressLine,conn_482,07:52 PM,11:42 PM,8,
483,Station J,Station G,ExpressLine,conn_483,03:19 PM,06:34 PM,1,
484,Station F,Station E,CityLink,conn_484,03:06 AM,07:02 AM,4,
485,Station I,Station B,ExpressLine,conn_485,03:56 AM,06:14 AM,1,
486,Station I,Station H,FastTrack,conn_486,02:49 AM,09:45 AM,32,
487,Station I,Station F,CityLink,conn_487,01:21 AM,06:10 AM,16,
488,Station F,Station B,SuperRail,conn_488,08:03 AM,12:03 PM,64,
489,Station E,Station A,ExpressLine,conn_489,07:24 AM,02:19 PM,16,
490,Station G,Station F,ExpressLine,conn_490,04:43 PM,09:57 PM,16,
491,Station D,Station G,TrainCo,conn_491,05:19 PM,12:04 AM,64,
492,Station D,Station A,ExpressLine,conn_492,08:11 PM,01:50 AM,16,
493,Station I,Station B,SuperRail,conn_493,09:32 AM,02:34 PM,32,
494,Station B,Station C,TrainCo,conn_494,11:19 AM,02:53 PM,2,
495,Station B,Station A,FastTrack,conn_495,04:02 PM,08:25 PM,32,
496,Station I,Station E,ExpressLine,conn_496,04:10 PM,09:26 PM,8,
497,Station B,Station A,TrainCo,conn_497,11:46 PM,06:23 AM,64,
498,Station I,Station F,CityLink,conn_498,02:36 PM,06:00 PM,8,
499,Station C,Station F,CityLink,conn_499,10:36 AM,04:38 PM,2,
500,Station F,Station C,FastTrack,conn_500,09:25 PM,02:08 AM,4,
501,Station D,Station F,FastTrack,conn_501,04:48 AM,09:53 AM,8,
502,Station B,Station A,SuperRail,conn_502,02:54 PM,07:24 PM,2,
503,Station I,Station G,CityLink,conn_503,12:50 PM,05:53 PM,1,
504,Station E,Station F,TrainCo,conn_504,04:51 AM,10:21 AM,2,
505,Station J,Station E,SuperRail,conn_505,10:45 PM,04:37 AM,1,
506,Station J,Station B,TrainCo,conn_506,10:27 AM,04:39 PM,4,
507,Station J,Station A,ExpressLine,conn_507,08:39 PM,11:59 PM,16,
508,Station B,Station C,ExpressLine,conn_508,07:09 PM,09:56 PM,1,
509,Station D,Station G,FastTrack,conn_509,11:52 PM,02:14 AM,2,
510,Station B,Station D,SuperRail,conn_510,12:08 PM,06:29 PM,2,
511,Station E,Station J,TrainCo,conn_511,03:16 AM,05:34 AM,1,
512,Station F,Station D,CityLink,conn_512,06:17 PM,09:39 PM,32,
513,Station C,Station A,TrainCo,conn_513,07:03 PM,10:16 PM,64,
514,Station B,Station H,CityLink,conn_514,01:31 PM,04:12 PM,1,
515,Station D,Station C,SuperRail,conn_515,01:26 AM,03:40 AM,16,
516,Station A,Station B,ExpressLine,conn_516,04:49 AM,09:57 AM,4,
517,Station I,Station F,TrainCo,conn_517,06:41 PM,12:10 AM,8,
518,Station E,Station A,FastTrack,conn_518,07:33 PM,12:35 AM,2,
519,Station I,Station J,ExpressLine,conn_519,06:54 AM,08:54 AM,64,
520,Station E,Station H,ExpressLine,conn_520,06:17 AM,09:18 AM,1,
521,Station B,Station E,FastTrack,conn_521,10:40 PM,01:38 AM,8,
522,Station J,Station D,ExpressLine,conn_522,04:53 PM,09:18 PM,4,
523,Station J,Station G,TrainCo,conn_523,05:36 AM,08:29 AM,8,
524,Station I,Station E,ExpressLine,conn_524,12:37 PM,03:29 PM,16,
525,Station B,Station A,CityLink,conn_525,06:19 PM,11:48 PM,8,
526,Station A,Station F,TrainCo,conn_526,01:59 PM,05:29 PM,64,
527,Station B,Station H,FastTrack,conn_527,05:19 PM,09:08 PM,2,
528,Station I,Station G,CityLink,conn_528,06:53 AM,08:57 AM,16,
529,Station I,Station D,CityLink,conn_529,02:49 AM,05:03 AM,32,
530,Station G,Station D,FastTrack,conn_530,05:30 AM,10:33 AM,64,
531,Station I,Station B,CityLink,conn_531,05:05 AM,07:08 AM,1,
532,Station J,Station B,FastTrack,conn_532,09:52 AM,03:02 PM,8,
533,Station D,Station G,CityLink,conn_533,09:56 PM,01:31 AM,32,
534,Station I,Station A,ExpressLine,conn_534,10:44 PM,04:26 AM,2,
535,Station D,Station C,ExpressLine,conn_535,07:39 PM,11:37 PM,1,
536,Station J,Station F,ExpressLine,conn_536,09:56 PM,04:41 AM,64,
537,Station A,Station C,TrainCo,conn_537,03:26 PM,06:26 PM,16,
538,Station J,Station I,ExpressLine,conn_538,05:30 AM,09:42 AM,2,
539,Station D,Station A,TrainCo,conn_539,12:25 PM,05:54 PM,64,
540,Station A,Station E,ExpressLine,conn_540,01:22 PM,08:14 PM,16,
541,Station E,Station D,CityLink,conn_541,02:35 PM,06:03 PM,4,
542,Station H,Station I,SuperRail,conn_542,06:11 PM,09:24 PM,64,
543,Station F,Station D,CityLink,conn_543,04:10 PM,10:39 PM,64,
544,Station I,Station F,ExpressLine,conn_544,11:53 AM,02:34 PM,64,
545,Station B,Station H,FastTrack,conn_545,04:10 PM,08:35 PM,1,
546,Station G,Station I,ExpressLine,conn_546,07:08 PM,12:14 AM,8,
547,Station I,Station C,CityLink,conn_547,08:53 AM,12:52 PM,16,
548,Station J,Station D,ExpressLine,conn_548,06:02 AM,11:41 AM,2,
549,Station D,Station C,SuperRail,conn_549,03:55 PM,09:00 PM,2,
550,Station J,Station G,FastTrack,conn_550,04:01 PM,10:05 PM,4,
551,Station E,Station D,SuperRail,conn_551,07:33 AM,11:41 AM,32,
552,Station H,Station D,FastTrack,conn_552,08:15 AM,12:22 PM,64,
553,Station H,Station A,ExpressLine,conn_553,12:06 PM,02:25 PM,32,
554,Station D,Station F,TrainCo,conn_554,06:06 AM,12:21 PM,1,
555,Station E,Station D,SuperRail,conn_555,10:35 PM,03:38 AM,8,
556,Station G,Station J,TrainCo,conn_556,02:55 PM,05:36 PM,2,
557,Station E,Station G,SuperRail,conn_557,06:16 AM,11:05 AM,64,
558,Station I,Station A,SuperRail,conn_558,06:05 PM,09:23 PM,64,
559,Station G,Station I,FastTrack,conn_559,02:24 PM,04:27 PM,64,
